Date,NO Hydro,SE Hydro,FI Hydro,Total Hydro
01-01-2014,54821.71,21822.14,3736.57,80380.4
02-01-2014,54633.57,21742.71,3742.86,80119.1
03-01-2014,54445.43,21663.29,3749.14,79857.9
04-01-2014,54257.29,21583.86,3755.43,79596.6
05-01-2014,54069.14,21504.43,3761.71,79335.3
06-01-2014,53881.0,21425.0,3768.0,79074
07-01-2014,53480.29,21257.86,3758.86,78497
08-01-2014,53079.57,21090.71,3749.71,77920
09-01-2014,52678.86,20923.57,3740.57,77343
10-01-2014,52278.14,20756.43,3731.43,76766
11-01-2014,51877.43,20589.29,3722.29,76189
12-01-2014,51476.71,20422.14,3713.14,75612
13-01-2014,51076.0,20255.0,3704.0,75035
14-01-2014,50690.43,20071.71,3687.86,74450
15-01-2014,50304.86,19888.43,3671.71,73865
16-01-2014,49919.29,19705.14,3655.57,73280
17-01-2014,49533.71,19521.86,3639.43,72695
18-01-2014,49148.14,19338.57,3623.29,72110
19-01-2014,48762.57,19155.29,3607.14,71525
20-01-2014,48377.0,18972.0,3591.0,70940
21-01-2014,47996.0,18788.57,3572.14,70356.7
22-01-2014,47615.0,18605.14,3553.29,69773.4
23-01-2014,47234.0,18421.71,3534.43,69190.1
24-01-2014,46853.0,18238.29,3515.57,68606.9
25-01-2014,46472.0,18054.86,3496.71,68023.6
26-01-2014,46091.0,17871.43,3477.86,67440.3
27-01-2014,45710.0,17688.0,3459.0,66857
28-01-2014,45399.71,17534.86,3440.86,66375.4
29-01-2014,45089.43,17381.71,3422.71,65893.9
30-01-2014,44779.14,17228.57,3404.57,65412.3
31-01-2014,44468.86,17075.43,3386.43,64930.7
01-02-2014,44158.57,16922.29,3368.29,64449.2
02-02-2014,43848.29,16769.14,3350.14,63967.6
03-02-2014,43538.0,16616.0,3332.0,63486
04-02-2014,43280.0,16470.14,3316.29,63066.4
05-02-2014,43022.0,16324.29,3300.57,62646.9
06-02-2014,42764.0,16178.43,3284.86,62227.3
07-02-2014,42506.0,16032.57,3269.14,61807.7
08-02-2014,42248.0,15886.71,3253.43,61388.1
09-02-2014,41990.0,15740.86,3237.71,60968.6
10-02-2014,41732.0,15595.0,3222.0,60549
11-02-2014,41447.43,15447.71,3195.57,60090.7
12-02-2014,41162.86,15300.43,3169.14,59632.4
13-02-2014,40878.29,15153.14,3142.71,59174.1
14-02-2014,40593.71,15005.86,3116.29,58715.9
15-02-2014,40309.14,14858.57,3089.86,58257.6
16-02-2014,40024.57,14711.29,3063.43,57799.3
17-02-2014,39740.0,14564.0,3037.0,57341
18-02-2014,39508.71,14418.29,3016.71,56943.7
19-02-2014,39277.43,14272.57,2996.43,56546.4
20-02-2014,39046.14,14126.86,2976.14,56149.1
21-02-2014,38814.86,13981.14,2955.86,55751.9
22-02-2014,38583.57,13835.43,2935.57,55354.6
23-02-2014,38352.29,13689.71,2915.29,54957.3
24-02-2014,38121.0,13544.0,2895.0,54560
25-02-2014,37903.0,13414.86,2880.29,54198.2
26-02-2014,37685.0,13285.71,2865.57,53836.3
27-02-2014,37467.0,13156.57,2850.86,53474.4
28-02-2014,37249.0,13027.43,2836.14,53112.6
01-03-2014,37031.0,12898.29,2821.43,52750.7
02-03-2014,36813.0,12769.14,2806.71,52388.8
03-03-2014,36595.0,12640.0,2792.0,52027
04-03-2014,36396.29,12551.86,2781.14,51729.3
05-03-2014,36197.57,12463.71,2770.29,51431.6
06-03-2014,35998.86,12375.57,2759.43,51133.9
07-03-2014,35800.14,12287.43,2748.57,50836.1
08-03-2014,35601.43,12199.29,2737.71,50538.4
09-03-2014,35402.71,12111.14,2726.86,50240.7
10-03-2014,35204.0,12023.0,2716.0,49943
11-03-2014,35076.43,11918.29,2700.57,49695.3
12-03-2014,34948.86,11813.57,2685.14,49447.6
13-03-2014,34821.29,11708.86,2669.71,49199.9
14-03-2014,34693.71,11604.14,2654.29,48952.1
15-03-2014,34566.14,11499.43,2638.86,48704.4
16-03-2014,34438.57,11394.71,2623.43,48456.7
17-03-2014,34311.0,11290.0,2608.0,48209
18-03-2014,34029.86,11142.57,2594.57,47767
19-03-2014,33748.71,10995.14,2581.14,47325
20-03-2014,33467.57,10847.71,2567.71,46883
21-03-2014,33186.43,10700.29,2554.29,46441
22-03-2014,32905.29,10552.86,2540.86,45999
23-03-2014,32624.14,10405.43,2527.43,45557
24-03-2014,32343.0,10258.0,2514.0,45115
25-03-2014,32038.14,10110.86,2496.43,44645.4
26-03-2014,31733.29,9963.71,2478.86,44175.9
27-03-2014,31428.43,9816.57,2461.29,43706.3
28-03-2014,31123.57,9669.43,2443.71,43236.7
29-03-2014,30818.71,9522.29,2426.14,42767.1
30-03-2014,30513.86,9375.14,2408.57,42297.6
31-03-2014,30209.0,9228.0,2391.0,41828
01-04-2014,30087.57,9140.86,2380.43,41608.9
02-04-2014,29966.14,9053.71,2369.86,41389.7
03-04-2014,29844.71,8966.57,2359.29,41170.6
04-04-2014,29723.29,8879.43,2348.71,40951.4
05-04-2014,29601.86,8792.29,2338.14,40732.3
06-04-2014,29480.43,8705.14,2327.57,40513.1
07-04-2014,29359.0,8618.0,2317.0,40294
08-04-2014,29209.29,8570.43,2321.0,40100.7
09-04-2014,29059.57,8522.86,2325.0,39907.4
10-04-2014,28909.86,8475.29,2329.0,39714.2
11-04-2014,28760.14,8427.71,2333.0,39520.8
12-04-2014,28610.43,8380.14,2337.0,39327.6
13-04-2014,28460.71,8332.57,2341.0,39134.3
14-04-2014,28311.0,8285.0,2345.0,38941
15-04-2014,28330.86,8325.43,2363.86,39020.2
16-04-2014,28350.71,8365.86,2382.71,39099.3
17-04-2014,28370.57,8406.29,2401.57,39178.4
18-04-2014,28390.43,8446.71,2420.43,39257.6
19-04-2014,28410.29,8487.14,2439.29,39336.7
20-04-2014,28430.14,8527.57,2458.14,39415.8
21-04-2014,28450.0,8568.0,2477.0,39495
22-04-2014,28480.14,8628.57,2498.14,39606.8
23-04-2014,28510.29,8689.14,2519.29,39718.7
24-04-2014,28540.43,8749.71,2540.43,39830.6
25-04-2014,28570.57,8810.29,2561.57,39942.4
26-04-2014,28600.71,8870.86,2582.71,40054.3
27-04-2014,28630.86,8931.43,2603.86,40166.2
28-04-2014,28661.0,8992.0,2625.0,40278
29-04-2014,28602.43,9000.14,2633.43,40236
30-04-2014,28543.86,9008.29,2641.86,40194
01-05-2014,28485.29,9016.43,2650.29,40152
02-05-2014,28426.71,9024.57,2658.71,40110
03-05-2014,28368.14,9032.71,2667.14,40068
04-05-2014,28309.57,9040.86,2675.57,40026
05-05-2014,28251.0,9049.0,2684.0,39984
06-05-2014,28452.43,9183.86,2726.71,40363
07-05-2014,28653.86,9318.71,2769.43,40742
08-05-2014,28855.29,9453.57,2812.14,41121
09-05-2014,29056.71,9588.43,2854.86,41500
10-05-2014,29258.14,9723.29,2897.57,41879
11-05-2014,29459.57,9858.14,2940.29,42258
12-05-2014,29661.0,9993.0,2983.0,42637
13-05-2014,30741.0,10564.0,3067.29,44372.3
14-05-2014,31821.0,11135.0,3151.57,46107.6
15-05-2014,32901.0,11706.0,3235.86,47842.9
16-05-2014,33981.0,12277.0,3320.14,49578.1
17-05-2014,35061.0,12848.0,3404.43,51313.4
18-05-2014,36141.0,13419.0,3488.71,53048.7
19-05-2014,37221.0,13990.0,3573.0,54784
20-05-2014,37996.29,14426.86,3610.86,56034
21-05-2014,38771.57,14863.71,3648.71,57284
22-05-2014,39546.86,15300.57,3686.57,58534
23-05-2014,40322.14,15737.43,3724.43,59784
24-05-2014,41097.43,16174.29,3762.29,61034
25-05-2014,41872.71,16611.14,3800.14,62284
26-05-2014,42648.0,17048.0,3838.0,63534
27-05-2014,43474.43,17406.86,3846.43,64727.7
28-05-2014,44300.86,17765.71,3854.86,65921.4
29-05-2014,45127.29,18124.57,3863.29,67115.1
30-05-2014,45953.71,18483.43,3871.71,68308.9
31-05-2014,46780.14,18842.29,3880.14,69502.6
01-06-2014,47606.57,19201.14,3888.57,70696.3
02-06-2014,48433.0,19560.0,3897.0,71890
03-06-2014,49159.0,19858.29,3904.86,72922.2
04-06-2014,49885.0,20156.57,3912.71,73954.3
05-06-2014,50611.0,20454.86,3920.57,74986.4
06-06-2014,51337.0,20753.14,3928.43,76018.6
07-06-2014,52063.0,21051.43,3936.29,77050.7
08-06-2014,52789.0,21349.71,3944.14,78082.8
09-06-2014,53515.0,21648.0,3952.0,79115
10-06-2014,53910.86,21736.43,3952.0,79599.3
11-06-2014,54306.71,21824.86,3952.0,80083.6
12-06-2014,54702.57,21913.29,3952.0,80567.9
13-06-2014,55098.43,22001.71,3952.0,81052.1
14-06-2014,55494.29,22090.14,3952.0,81536.4
15-06-2014,55890.14,22178.57,3952.0,82020.7
16-06-2014,56286.0,22267.0,3952.0,82505
17-06-2014,56388.43,22291.29,3943.71,82623.4
18-06-2014,56490.86,22315.57,3935.43,82741.9
19-06-2014,56593.29,22339.86,3927.14,82860.3
20-06-2014,56695.71,22364.14,3918.86,82978.7
21-06-2014,56798.14,22388.43,3910.57,83097.1
22-06-2014,56900.57,22412.71,3902.29,83215.6
23-06-2014,57003.0,22437.0,3894.0,83334
24-06-2014,57250.0,22523.43,3895.57,83669
25-06-2014,57497.0,22609.86,3897.14,84004
26-06-2014,57744.0,22696.29,3898.71,84339
27-06-2014,57991.0,22782.71,3900.29,84674
28-06-2014,58238.0,22869.14,3901.86,85009
29-06-2014,58485.0,22955.57,3903.43,85344
30-06-2014,58732.0,23042.0,3905.0,85679
01-07-2014,59316.14,23155.29,3898.86,86370.3
02-07-2014,59900.29,23268.57,3892.71,87061.6
03-07-2014,60484.43,23381.86,3886.57,87752.9
04-07-2014,61068.57,23495.14,3880.43,88444.1
05-07-2014,61652.71,23608.43,3874.29,89135.4
06-07-2014,62236.86,23721.71,3868.14,89826.7
07-07-2014,62821.0,23835.0,3862.0,90518
08-07-2014,63045.71,23945.57,3859.71,90851
09-07-2014,63270.43,24056.14,3857.43,91184
10-07-2014,63495.14,24166.71,3855.14,91517
11-07-2014,63719.86,24277.29,3852.86,91850
12-07-2014,63944.57,24387.86,3850.57,92183
13-07-2014,64169.29,24498.43,3848.29,92516
14-07-2014,64394.0,24609.0,3846.0,92849
15-07-2014,64452.86,24635.29,3832.57,92920.7
16-07-2014,64511.71,24661.57,3819.14,92992.4
17-07-2014,64570.57,24687.86,3805.71,93064.1
18-07-2014,64629.43,24714.14,3792.29,93135.9
19-07-2014,64688.29,24740.43,3778.86,93207.6
20-07-2014,64747.14,24766.71,3765.43,93279.3
21-07-2014,64806.0,24793.0,3752.0,93351
22-07-2014,64854.71,24798.57,3751.29,93404.6
23-07-2014,64903.43,24804.14,3750.57,93458.1
24-07-2014,64952.14,24809.71,3749.86,93511.7
25-07-2014,65000.86,24815.29,3749.14,93565.3
26-07-2014,65049.57,24820.86,3748.43,93618.9
27-07-2014,65098.29,24826.43,3747.71,93672.4
28-07-2014,65147.0,24832.0,3747.0,93726
29-07-2014,65233.71,24848.29,3736.14,93818.1
30-07-2014,65320.43,24864.57,3725.29,93910.3
31-07-2014,65407.14,24880.86,3714.43,94002.4
01-08-2014,65493.86,24897.14,3703.57,94094.6
02-08-2014,65580.57,24913.43,3692.71,94186.7
03-08-2014,65667.29,24929.71,3681.86,94278.9
04-08-2014,65754.0,24946.0,3671.0,94371
05-08-2014,65836.29,24927.86,3666.43,94430.6
06-08-2014,65918.57,24909.71,3661.86,94490.1
07-08-2014,66000.86,24891.57,3657.29,94549.7
08-08-2014,66083.14,24873.43,3652.71,94609.3
09-08-2014,66165.43,24855.29,3648.14,94668.9
10-08-2014,66247.71,24837.14,3643.57,94728.4
11-08-2014,66330.0,24819.0,3639.0,94788
12-08-2014,66384.43,24864.86,3638.86,94888.1
13-08-2014,66438.86,24910.71,3638.71,94988.3
14-08-2014,66493.29,24956.57,3638.57,95088.4
15-08-2014,66547.71,25002.43,3638.43,95188.6
16-08-2014,66602.14,25048.29,3638.29,95288.7
17-08-2014,66656.57,25094.14,3638.14,95388.9
18-08-2014,66711.0,25140.0,3638.0,95489
19-08-2014,66653.57,25120.0,3636.71,95410.3
20-08-2014,66596.14,25100.0,3635.43,95331.6
21-08-2014,66538.71,25080.0,3634.14,95252.9
22-08-2014,66481.29,25060.0,3632.86,95174.1
23-08-2014,66423.86,25040.0,3631.57,95095.4
24-08-2014,66366.43,25020.0,3630.29,95016.7
25-08-2014,66309.0,25000.0,3629.0,94938
26-08-2014,66272.57,24931.86,3619.57,94824
27-08-2014,66236.14,24863.71,3610.14,94710
28-08-2014,66199.71,24795.57,3600.71,94596
29-08-2014,66163.29,24727.43,3591.29,94482
30-08-2014,66126.86,24659.29,3581.86,94368
31-08-2014,66090.43,24591.14,3572.43,94254
01-09-2014,66054.0,24523.0,3563.0,94140
02-09-2014,66039.29,24466.29,3553.86,94059.4
03-09-2014,66024.57,24409.57,3544.71,93978.9
04-09-2014,66009.86,24352.86,3535.57,93898.3
05-09-2014,65995.14,24296.14,3526.43,93817.7
06-09-2014,65980.43,24239.43,3517.29,93737.1
07-09-2014,65965.71,24182.71,3508.14,93656.6
08-09-2014,65951.0,24126.0,3499.0,93576
09-09-2014,65760.14,24051.71,3486.0,93297.9
10-09-2014,65569.29,23977.43,3473.0,93019.7
11-09-2014,65378.43,23903.14,3460.0,92741.6
12-09-2014,65187.57,23828.86,3447.0,92463.4
13-09-2014,64996.71,23754.57,3434.0,92185.3
14-09-2014,64805.86,23680.29,3421.0,91907.1
15-09-2014,64615.0,23606.0,3408.0,91629
16-09-2014,64585.0,23577.0,3410.14,91572.1
17-09-2014,64555.0,23548.0,3412.29,91515.3
18-09-2014,64525.0,23519.0,3414.43,91458.4
19-09-2014,64495.0,23490.0,3416.57,91401.6
20-09-2014,64465.0,23461.0,3418.71,91344.7
21-09-2014,64435.0,23432.0,3420.86,91287.9
22-09-2014,64405.0,23403.0,3423.0,91231
23-09-2014,64411.29,23406.43,3426.71,91244.4
24-09-2014,64417.57,23409.86,3430.43,91257.9
25-09-2014,64423.86,23413.29,3434.14,91271.3
26-09-2014,64430.14,23416.71,3437.86,91284.7
27-09-2014,64436.43,23420.14,3441.57,91298.1
28-09-2014,64442.71,23423.57,3445.29,91311.6
29-09-2014,64449.0,23427.0,3449.0,91325
30-09-2014,64561.57,23440.0,3449.0,91450.6
01-10-2014,64674.14,23453.0,3449.0,91576.1
02-10-2014,64786.71,23466.0,3449.0,91701.7
03-10-2014,64899.29,23479.0,3449.0,91827.3
04-10-2014,65011.86,23492.0,3449.0,91952.9
05-10-2014,65124.43,23505.0,3449.0,92078.4
06-10-2014,65237.0,23518.0,3449.0,92204
07-10-2014,65151.71,23501.29,3440.71,92093.7
08-10-2014,65066.43,23484.57,3432.43,91983.4
09-10-2014,64981.14,23467.86,3424.14,91873.1
10-10-2014,64895.86,23451.14,3415.86,91762.9
11-10-2014,64810.57,23434.43,3407.57,91652.6
12-10-2014,64725.29,23417.71,3399.29,91542.3
13-10-2014,64640.0,23401.0,3391.0,91432
14-10-2014,64951.0,23433.29,3381.86,91766.2
15-10-2014,65262.0,23465.57,3372.71,92100.3
16-10-2014,65573.0,23497.86,3363.57,92434.4
17-10-2014,65884.0,23530.14,3354.43,92768.6
18-10-2014,66195.0,23562.43,3345.29,93102.7
19-10-2014,66506.0,23594.71,3336.14,93436.8
20-10-2014,66817.0,23627.0,3327.0,93771
21-10-2014,67189.71,23702.0,3337.43,94229.1
22-10-2014,67562.43,23777.0,3347.86,94687.3
23-10-2014,67935.14,23852.0,3358.29,95145.4
24-10-2014,68307.86,23927.0,3368.71,95603.6
25-10-2014,68680.57,24002.0,3379.14,96061.7
26-10-2014,69053.29,24077.0,3389.57,96519.9
27-10-2014,69426.0,24152.0,3400.0,96978
28-10-2014,69366.71,24146.57,3414.71,96928
29-10-2014,69307.43,24141.14,3429.43,96878
30-10-2014,69248.14,24135.71,3444.14,96828
31-10-2014,69188.86,24130.29,3458.86,96778
01-11-2014,69129.57,24124.86,3473.57,96728
02-11-2014,69070.29,24119.43,3488.29,96678
03-11-2014,69011.0,24114.0,3503.0,96628
04-11-2014,68885.57,24085.86,3519.0,96490.4
05-11-2014,68760.14,24057.71,3535.0,96352.9
06-11-2014,68634.71,24029.57,3551.0,96215.3
07-11-2014,68509.29,24001.43,3567.0,96077.7
08-11-2014,68383.86,23973.29,3583.0,95940.1
09-11-2014,68258.43,23945.14,3599.0,95802.6
10-11-2014,68133.0,23917.0,3615.0,95665
11-11-2014,67858.29,23820.29,3614.0,95292.6
12-11-2014,67583.57,23723.57,3613.0,94920.1
13-11-2014,67308.86,23626.86,3612.0,94547.7
14-11-2014,67034.14,23530.14,3611.0,94175.3
15-11-2014,66759.43,23433.43,3610.0,93802.9
16-11-2014,66484.71,23336.71,3609.0,93430.4
17-11-2014,66210.0,23240.0,3608.0,93058
18-11-2014,65941.57,23156.43,3602.57,92700.6
19-11-2014,65673.14,23072.86,3597.14,92343.1
20-11-2014,65404.71,22989.29,3591.71,91985.7
21-11-2014,65136.29,22905.71,3586.29,91628.3
22-11-2014,64867.86,22822.14,3580.86,91270.9
23-11-2014,64599.43,22738.57,3575.43,90913.4
24-11-2014,64331.0,22655.0,3570.0,90556
25-11-2014,64040.43,22574.57,3565.57,90180.6
26-11-2014,63749.86,22494.14,3561.14,89805.1
27-11-2014,63459.29,22413.71,3556.71,89429.7
28-11-2014,63168.71,22333.29,3552.29,89054.3
29-11-2014,62878.14,22252.86,3547.86,88678.9
30-11-2014,62587.57,22172.43,3543.43,88303.4
01-12-2014,62297.0,22092.0,3539.0,87928
02-12-2014,62032.14,22007.0,3537.29,87576.4
03-12-2014,61767.29,21922.0,3535.57,87224.9
04-12-2014,61502.43,21837.0,3533.86,86873.3
05-12-2014,61237.57,21752.0,3532.14,86521.7
06-12-2014,60972.71,21667.0,3530.43,86170.1
07-12-2014,60707.86,21582.0,3528.71,85818.6
08-12-2014,60443.0,21497.0,3527.0,85467
09-12-2014,60187.57,21411.86,3523.71,85123.1
10-12-2014,59932.14,21326.71,3520.43,84779.3
11-12-2014,59676.71,21241.57,3517.14,84435.4
12-12-2014,59421.29,21156.43,3513.86,84091.6
13-12-2014,59165.86,21071.29,3510.57,83747.7
14-12-2014,58910.43,20986.14,3507.29,83403.9
15-12-2014,58655.0,20901.0,3504.0,83060
16-12-2014,58358.43,20790.14,3496.43,82645
17-12-2014,58061.86,20679.29,3488.86,82230
18-12-2014,57765.29,20568.43,3481.29,81815
19-12-2014,57468.71,20457.57,3473.71,81400
20-12-2014,57172.14,20346.71,3466.14,80985
21-12-2014,56875.57,20235.86,3458.57,80570
22-12-2014,56579.0,20125.0,3451.0,80155
23-12-2014,56429.57,20086.29,3451.57,79967.4
24-12-2014,56280.14,20047.57,3452.14,79779.8
25-12-2014,56130.71,20008.86,3452.71,79592.3
26-12-2014,55981.29,19970.14,3453.29,79404.7
27-12-2014,55831.86,19931.43,3453.86,79217.2
28-12-2014,55682.43,19892.71,3454.43,79029.6
29-12-2014,55533.0,19854.0,3455.0,78842
30-12-2014,55282.57,19757.71,3448.0,78488.3
31-12-2014,55032.14,19661.43,3441.0,78134.6
01-01-2015,54781.71,19565.14,3434.0,77780.9
02-01-2015,54531.29,19468.86,3427.0,77427.1
03-01-2015,54280.86,19372.57,3420.0,77073.4
04-01-2015,54030.43,19276.29,3413.0,76719.7
05-01-2015,53780.0,19180.0,3406.0,76366
06-01-2015,53512.43,19076.86,3394.29,75983.6
07-01-2015,53244.86,18973.71,3382.57,75601.1
08-01-2015,52977.29,18870.57,3370.86,75218.7
09-01-2015,52709.71,18767.43,3359.14,74836.3
10-01-2015,52442.14,18664.29,3347.43,74453.9
11-01-2015,52174.57,18561.14,3335.71,74071.4
12-01-2015,51907.0,18458.0,3324.0,73689
13-01-2015,51503.71,18290.14,3307.57,73101.4
14-01-2015,51100.43,18122.29,3291.14,72513.9
15-01-2015,50697.14,17954.43,3274.71,71926.3
16-01-2015,50293.86,17786.57,3258.29,71338.7
17-01-2015,49890.57,17618.71,3241.86,70751.1
18-01-2015,49487.29,17450.86,3225.43,70163.6
19-01-2015,49084.0,17283.0,3209.0,69576
20-01-2015,48758.14,17163.71,3197.29,69119.1
21-01-2015,48432.29,17044.43,3185.57,68662.3
22-01-2015,48106.43,16925.14,3173.86,68205.4
23-01-2015,47780.57,16805.86,3162.14,67748.6
24-01-2015,47454.71,16686.57,3150.43,67291.7
25-01-2015,47128.86,16567.29,3138.71,66834.9
26-01-2015,46803.0,16448.0,3127.0,66378
27-01-2015,46415.0,16291.14,3106.86,65813
28-01-2015,46027.0,16134.29,3086.71,65248
29-01-2015,45639.0,15977.43,3066.57,64683
30-01-2015,45251.0,15820.57,3046.43,64118
31-01-2015,44863.0,15663.71,3026.29,63553
01-02-2015,44475.0,15506.86,3006.14,62988
02-02-2015,44087.0,15350.0,2986.0,62423
03-02-2015,43805.14,15267.0,2962.0,62034.1
04-02-2015,43523.29,15184.0,2938.0,61645.3
05-02-2015,43241.43,15101.0,2914.0,61256.4
06-02-2015,42959.57,15018.0,2890.0,60867.6
07-02-2015,42677.71,14935.0,2866.0,60478.7
08-02-2015,42395.86,14852.0,2842.0,60089.9
09-02-2015,42114.0,14769.0,2818.0,59701
10-02-2015,41875.86,14651.43,2796.0,59323.3
11-02-2015,41637.71,14533.86,2774.0,58945.6
12-02-2015,41399.57,14416.29,2752.0,58567.9
13-02-2015,41161.43,14298.71,2730.0,58190.1
14-02-2015,40923.29,14181.14,2708.0,57812.4
15-02-2015,40685.14,14063.57,2686.0,57434.7
16-02-2015,40447.0,13946.0,2664.0,57057
17-02-2015,40188.71,13819.71,2646.71,56655.1
18-02-2015,39930.43,13693.43,2629.43,56253.3
19-02-2015,39672.14,13567.14,2612.14,55851.4
20-02-2015,39413.86,13440.86,2594.86,55449.6
21-02-2015,39155.57,13314.57,2577.57,55047.7
22-02-2015,38897.29,13188.29,2560.29,54645.9
23-02-2015,38639.0,13062.0,2543.0,54244
24-02-2015,38400.14,12927.14,2527.29,53854.6
25-02-2015,38161.29,12792.29,2511.57,53465.2
26-02-2015,37922.43,12657.43,2495.86,53075.7
27-02-2015,37683.57,12522.57,2480.14,52686.3
28-02-2015,37444.71,12387.71,2464.43,52296.8
01-03-2015,37205.86,12252.86,2448.71,51907.4
02-03-2015,36967.0,12118.0,2433.0,51518
03-03-2015,36741.57,11983.71,2420.29,51145.6
04-03-2015,36516.14,11849.43,2407.57,50773.1
05-03-2015,36290.71,11715.14,2394.86,50400.7
06-03-2015,36065.29,11580.86,2382.14,50028.3
07-03-2015,35839.86,11446.57,2369.43,49655.9
08-03-2015,35614.43,11312.29,2356.71,49283.4
09-03-2015,35389.0,11178.0,2344.0,48911
10-03-2015,35079.0,11028.71,2329.29,48437
11-03-2015,34769.0,10879.43,2314.57,47963
12-03-2015,34459.0,10730.14,2299.86,47489
